"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
668 0.113551935311922 2 56 "GO:0002707" "negative regulation of lymphocyte mediated immunity" 0.397192105814658
339 0.303544325236968 3 92 "GO:0002709" "regulation of T cell mediated immunity" 0.636642101611657
596 0.326223542588698 3 27 "GO:0002710" "negative regulation of T cell mediated immunity" 0.65443452190335
296 0.457065142060849 2 63 "GO:0002711" "positive regulation of T cell mediated immunity" 0.74771834808393
616 0.0267724789735876 2 130 "GO:0002718" "regulation of cytokine production involved in immune response" 0.183117400694716
241 0.498218036097184 3 79 "GO:0002720" "positive regulation of cytokine production involved in immune response" 0.774429767831407
541 0.256056411226608 3 44 "GO:0002724" "regulation of T cell cytokine production" 0.591637206423786
1608 0.106728239233215 2 10 "GO:0002725" "negative regulation of T cell cytokine production" 0.385291450951544
39 0.945813352871202 3 30 "GO:0002726" "positive regulation of T cell cytokine production" 0.978880781653981
-282 0.777284852795556 3 10 "GO:0002727" "regulation of natural killer cell cytokine production" 0.913675144462185
1381 0.129283474926195 3 12 "GO:0002730" "regulation of dendritic cell cytokine production" 0.42209406473779
142 0.814792726125622 7 27 "GO:0002752" "cell surface pattern recognition receptor signaling pathway" 0.928289973029959
770 0.188815445557948 2 29 "GO:0002753" "cytosolic pattern recognition receptor signaling pathway" 0.503541144798586
965 0.252375353991202 2 14 "GO:0002755" "MyD88-dependent toll-like receptor signaling pathway" 0.587304584502494
631 0.507025284266083 2 11 "GO:0002756" "MyD88-independent toll-like receptor signaling pathway" 0.780475982413864
37 0.822799569028313 3 377 "GO:0002757;GO:0002253;GO:0002764" "activation of immune response" 0.931967079415362
360 0.18884659311974 4 134 "GO:0002758;GO:0002218" "activation of innate immune response" 0.503541144798586
715 0.00746369319821073 2 141 "GO:0002761" "regulation of myeloid leukocyte differentiation" 0.0903105903438191
938 0.0225556417836365 2 59 "GO:0002762" "negative regulation of myeloid leukocyte differentiation" 0.167983051086534
330 0.381791993212395 2 70 "GO:0002763" "positive regulation of myeloid leukocyte differentiation" 0.698826988261284
-377 0.705704959296974 3 10 "GO:0002765" "immune response-inhibiting signal transduction" 0.881175477345355
-443 0.641219768404987 3 11 "GO:0002784;GO:0002759" "regulation of antimicrobial humoral response" 0.85149735427465
695 0.00217469016226896 2 197 "GO:0002822;GO:0002819" "regulation of adaptive immune response" 0.0382645864429767
1181 0.00300981569967487 6 63 "GO:0002823;GO:0002820" "negative regulation of adaptive immune response" 0.0495544656267898
525 0.0695721910339601 2 120 "GO:0002824;GO:0002821" "positive regulation of adaptive immune response" 0.310275337175123
1422 0.00771377570202704 2 35 "GO:0002825" "regulation of T-helper 1 type immune response" 0.0926054843394392
2147 0.031311425205274 2 10 "GO:0002826" "negative regulation of T-helper 1 type immune response" 0.20188205621862
1258 0.0676438310018006 2 21 "GO:0002827" "positive regulation of T-helper 1 type immune response" 0.304248439290221
483 0.365558533309581 4 35 "GO:0002828" "regulation of type 2 immune response" 0.68386813059217
1182 0.122288682439734 3 17 "GO:0002829" "negative regulation of type 2 immune response" 0.410896876657173
-509 0.506039151907086 6 17 "GO:0002830" "positive regulation of type 2 immune response" 0.780475239308018
458 0.00319828639277769 3 429 "GO:0002831;GO:0045088" "regulation of response to biotic stimulus" 0.0520992942427744
413 0.149592999956125 2 122 "GO:0002832" "negative regulation of response to biotic stimulus" 0.454597053261527
547 0.449631599503838 2 19 "GO:0002837;GO:0002834" "regulation of response to tumor cell" 0.741080326675972
472 0.575671528189755 3 14 "GO:0002839;GO:0002836" "positive regulation of immune response to tumor cell" 0.8207189749549
947 0.342023008971352 2 10 "GO:0002855" "regulation of natural killer cell mediated immune response to tumor cell" 0.668954633584189
857 0.0600780327101428 2 48 "GO:0002861" "regulation of inflammatory response to antigenic stimulus" 0.287004902376952
983 0.0694027254896693 2 34 "GO:0002862" "negative regulation of inflammatory response to antigenic stimulus" 0.31002574080172
959 0.272986767569756 2 13 "GO:0002863" "positive regulation of inflammatory response to antigenic stimulus" 0.606491083612807
519 0.584788360749281 3 11 "GO:0002864" "regulation of acute inflammatory response to antigenic stimulus" 0.825302196803292
824 0.0214081135643171 2 78 "GO:0002886;GO:0043300" "regulation of myeloid leukocyte mediated immunity" 0.163966711342909
814 0.19700077732758 2 25 "GO:0002887;GO:0043301" "negative regulation of leukocyte degranulation" 0.515598690957756
1723 0.0288764076768868 4 16 "GO:0002888" "positive regulation of myeloid leukocyte mediated immunity" 0.191815906902663
862 0.0278075476780167 4 65 "GO:0002889;GO:0002712" "regulation of immunoglobulin mediated immune response" 0.187416366660317
1505 0.0491191539179596 3 17 "GO:0002890;GO:0002713" "negative regulation of B cell mediated immunity" 0.258787770927764
400 0.400532785689097 2 44 "GO:0002891;GO:0002714" "positive regulation of immunoglobulin mediated immune response" 0.709084539948824
449 0.413636087534631 3 33 "GO:0002902" "regulation of B cell apoptotic process" 0.717404952420861
748 0.289194292406532 2 20 "GO:0002903" "negative regulation of B cell apoptotic process" 0.620086366508889
654 0.164594663689979 3 45 "GO:0002920" "regulation of humoral immune response" 0.473646316860676
1478 0.0533915828722423 3 17 "GO:0002921" "negative regulation of humoral immune response" 0.270775794324573
571 0.338058770476323 2 28 "GO:0002922" "positive regulation of humoral immune response" 0.665151912887686
1139 0.0903076033308847 5 22 "GO:0002923" "regulation of humoral immune response mediated by circulating immunoglobulin" 0.35429909452205
1515 0.0961228477455902 3 12 "GO:0002924" "negative regulation of humoral immune response mediated by circulating immunoglobulin" 0.36561745424782
686 0.491296224077652 6 10 "GO:0002925" "positive regulation of humoral immune response mediated by circulating immunoglobulin" 0.76879687474473
851 0.0457591583136404 2 55 "GO:0002931" "response to ischemia" 0.249644638847198
1432 0.0611148754409512 2 17 "GO:0002933" "lipid hydroxylation" 0.289823278390035
-1659 0.0961777381565941 3 10 "GO:0002934" "desmosome organization" 0.36561745424782
373 0.0720227883809717 3 236 "GO:0003002" "regionalization" 0.318642086791055
317 0.00900888163513907 2 721 "GO:0003006" "developmental process involved in reproduction" 0.103310806810923
649 0.167989956769881 3 45 "GO:0003007" "heart morphogenesis" 0.478340766342898
-38 0.950756543053768 2 27 "GO:0003009" "skeletal muscle contraction" 0.980973067027276
-25 0.881215284065827 2 366 "GO:0003013;GO:0003018" "circulatory system process" 0.952614083630463
-186 0.532586385975244 2 113 "GO:0003014" "renal system process" 0.797150402385024
248 0.642289518602683 3 35 "GO:0003015;GO:0060047" "heart process" 0.851810213490278
128 0.859749191081955 3 19 "GO:0003016" "respiratory system process" 0.946755950006549
349 0.448696069165879 2 47 "GO:0003073" "regulation of systemic arterial blood pressure" 0.740067577407765
-564 0.535560073979473 6 12 "GO:0003081" "regulation of systemic arterial blood pressure by renin-angiotensin" 0.799007100661932
702 0.388394075829136 3 15 "GO:0003084" "positive regulation of systemic arterial blood pressure" 0.701880317354887
959 0.238947964043194 2 15 "GO:0003085" "negative regulation of systemic arterial blood pressure" 0.571280613600176
363 0.598250083693255 2 21 "GO:0003091" "renal water homeostasis" 0.828456859665337
677 0.421814553669582 2 14 "GO:0003093" "regulation of glomerular filtration" 0.723788208549774
-411 0.638297026646219 2 13 "GO:0003094;GO:0097205" "renal filtration" 0.849943857264213
-470 0.620735970538524 4 11 "GO:0003096" "renal sodium ion transport" 0.842985637376977
195 0.793352127628302 6 18 "GO:0003139;GO:0003128" "heart field specification" 0.924588401586359
405 0.422763232966337 2 39 "GO:0003148" "outflow tract septum morphogenesis" 0.724057705108166
122 0.877127210296635 2 16 "GO:0003149" "membranous septum morphogenesis" 0.951644635171396
1110 0.0120522587502385 2 51 "GO:0003151" "outflow tract morphogenesis" 0.119908128639109
-717 0.220933219081177 3 29 "GO:0003156" "regulation of animal organ formation" 0.549057757393114
1041 0.216617418604491 2 14 "GO:0003158" "endothelium development" 0.544588169207517
525 0.378464850016225 7 28 "GO:0003161" "cardiac conduction system development" 0.695663061632694
-785 0.290882655874299 3 18 "GO:0003170" "heart valve development" 0.621970799434378
342 0.397780299403808 2 61 "GO:0003179" "heart valve morphogenesis" 0.70668594853939
-477 0.36467839531232 2 36 "GO:0003180" "aortic valve morphogenesis" 0.683524892110302
1424 0.0270221609741419 2 24 "GO:0003181" "atrioventricular valve morphogenesis" 0.183679350301776
-295 0.717608145530563 3 15 "GO:0003184" "pulmonary valve morphogenesis" 0.888100282119703
-1091 0.153599909762682 2 17 "GO:0003197" "endocardial cushion development" 0.460599586865816
1164 0.183164424299292 6 13 "GO:0003198" "epithelial to mesenchymal transition involved in endocardial cushion formation" 0.496991168934512
1138 0.0836337537691404 2 23 "GO:0003203" "endocardial cushion morphogenesis" 0.341498321413408
1224 0.14655571975669 3 14 "GO:0003207;GO:0003211" "cardiac chamber formation" 0.451362793220352
1001 0.0874711097710577 2 29 "GO:0003208;GO:0003206" "cardiac chamber morphogenesis" 0.348104401604012
1594 0.0800056393607619 3 12 "GO:0003215" "cardiac right ventricle morphogenesis" 0.333477393718908
736 0.350886042573953 3 16 "GO:0003222" "ventricular trabecula myocardium morphogenesis" 0.675173309910946
66 0.939700533322687 2 13 "GO:0003228" "atrial cardiac muscle tissue development" 0.976446698780785
1099 0.0209763800178536 2 44 "GO:0003254" "regulation of membrane depolarization" 0.163478278277829
1343 0.1577369177273 5 11 "GO:0003264" "regulation of cardioblast proliferation" 0.464346865084836
-669 0.137885819683376 3 49 "GO:0003279" "cardiac septum development" 0.435976425747849
-654 0.227050511790089 2 34 "GO:0003281" "ventricular septum development" 0.555672524009181
-1049 0.23029611695782 2 13 "GO:0003283" "atrial septum development" 0.560245434921135
332 0.551383583239082 4 32 "GO:0003300;GO:0014897;GO:0014896" "muscle hypertrophy" 0.807714750153215
121 0.863789224859896 2 20 "GO:0003323" "type B pancreatic cell development" 0.947228495316204
-446 0.65501808795855 2 10 "GO:0003334" "keratinocyte development" 0.859825770827056
-1045 0.271713274389089 6 11 "GO:0003337" "mesenchymal to epithelial transition involved in metanephros morphogenesis" 0.605412370678444
-380 0.619656616243487 3 17 "GO:0003339;GO:0072307" "regulation of metanephric nephron tubule epithelial cell differentiation" 0.842985637376977
96 0.83097485472175 4 49 "GO:0003341" "cilium movement" 0.936225725953845
2414 0.0111128064404171 3 11 "GO:0003360" "brainstem development" 0.116697124579323
45 0.960343324635785 2 12 "GO:0003376;GO:0090520" "sphingosine-1-phosphate receptor signaling pathway" 0.98571651875149
-469 0.46610536893127 2 24 "GO:0003382" "epithelial cell morphogenesis" 0.755270914155766
302 0.638656295349942 3 24 "GO:0003407" "neural retina development" 0.849943857264213
786 0.304299216359777 2 17 "GO:0003416;GO:0098868" "bone growth" 0.637317701985142
-650 0.514720836204042 2 10 "GO:0003417" "growth plate cartilage development" 0.7858793708238
488 0.624722738640609 2 10 "GO:0005513" "detection of calcium ion" 0.843880882537964
-119 0.486856260523184 3 350 "GO:0005975" "carbohydrate metabolic process" 0.767318755901497
180 0.615515820616883 4 78 "GO:0005977;GO:0006112;GO:0044042;GO:0005976" "energy reserve metabolic process" 0.841247534255509
353 0.607960622595784 4 21 "GO:0005978;GO:0009250" "glucan biosynthetic process" 0.836376744305152
793 0.085267667505519 4 47 "GO:0005979;GO:0010962;GO:0070873" "regulation of glycogen metabolic process" 0.343876509752321
-373 0.670135882054439 4 13 "GO:0005980;GO:0009251;GO:0000272" "polysaccharide catabolic process" 0.865780608043811
169 0.85250604599816 3 12 "GO:0005984" "disaccharide metabolic process" 0.943224775576592
379 0.61065672715826 3 18 "GO:0006000" "fructose metabolic process" 0.837835569107018
-648 0.515628245255554 3 10 "GO:0006002" "fructose 6-phosphate metabolic process" 0.7858793708238
156 0.596138178048363 2 116 "GO:0006006" "glucose metabolic process" 0.828019584454038
-10 0.986950665589697 2 26 "GO:0006007" "glucose catabolic process" 0.996002253311716
1078 0.279746859012266 2 10 "GO:0006012" "galactose metabolic process" 0.611283771024299
481 0.263129972126719 3 54 "GO:0006024;GO:0006023" "aminoglycan biosynthetic process" 0.596892259612465
-477 0.300048456786139 2 47 "GO:0006027;GO:0006026" "aminoglycan catabolic process" 0.633344041109936
-184 0.693470990510167 2 46 "GO:0006029" "proteoglycan metabolic process" 0.875863360616951
-592 0.312447517857192 2 29 "GO:0006040" "amino sugar metabolic process" 0.641537569021553
-53 0.955799609667294 2 11 "GO:0006044" "N-acetylglucosamine metabolic process" 0.983802211628763
-443 0.656831430455933 5 10 "GO:0006047" "UDP-N-acetylglucosamine metabolic process" 0.860225786847497
533 0.00549545945089068 3 276 "GO:0006066" "alcohol metabolic process" 0.0740762224228247
154 0.845003227297531 3 16 "GO:0006067" "ethanol metabolic process" 0.941401933296644
-281 0.564530255804599 2 42 "GO:0006081" "cellular aldehyde metabolic process" 0.815314686484712
104 0.880113419449084 3 21 "GO:0006084" "acetyl-CoA metabolic process" 0.952614083630463
239 0.784991828894498 3 13 "GO:0006089" "lactate metabolic process" 0.918623994379838
-30 0.936418662180587 3 70 "GO:0006090" "pyruvate metabolic process" 0.976446698780785
309 0.0841913603625209 2 320 "GO:0006091" "generation of precursor metabolites and energy" 0.342851463673534
109 0.819008471913927 2 44 "GO:0006094;GO:0019319;GO:0046364" "monosaccharide biosynthetic process" 0.930747389709759
-146 0.76107815018832 6 43 "GO:0006096" "glycolytic process" 0.906931982531104
417 0.476532599303274 3 29 "GO:0006099" "tricarboxylic acid cycle" 0.760742016626531
-550 0.52944133388156 2 13 "GO:0006103" "2-oxoglutarate metabolic process" 0.794812649220222
-400 0.688477537132376 2 10 "GO:0006108" "malate metabolic process" 0.874972954084863
812 0.00026459089302348 4 204 "GO:0006109" "regulation of carbohydrate metabolic process" 0.00890338698422075
461 0.250842231232059 3 62 "GO:0006110;GO:0043470" "regulation of carbohydrate catabolic process" 0.585213909908802
1348 0.00625397680365546 2 41 "GO:0006111" "regulation of gluconeogenesis" 0.0816737480590699
592 0.55259330966035 2 10 "GO:0006119" "oxidative phosphorylation" 0.808383138496579
-387 0.501384562159048 2 30 "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" 0.776935405564105
-445 0.655525619390551 2 10 "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" 0.859825770827056
-223 0.784013831731222 2 15 "GO:0006123" "mitochondrial electron transport, cytochrome c to oxygen" 0.918268232794953
939 0.0336988370625552 2 51 "GO:0006140;GO:1900542" "regulation of nucleotide metabolic process" 0.210464639083705
720 0.284169499797415 5 22 "GO:0006144" "purine nucleobase metabolic process" 0.615900984516259
168 0.836887343694155 4 15 "GO:0006165;GO:0006183;GO:0006228;GO:0046051" "UTP metabolic process" 0.939543560039568
